"execution","experiment","iteration","attribute","grade","InClosure"
9,4,2,"att16",0.61322076402348,TRUE
9,4,2,"att17",0.61322076402348,TRUE
9,4,2,"att18",0.61322076402348,FALSE
9,4,2,"att19",0.61322076402348,FALSE
9,4,2,"att2",0.61322076402348,TRUE
9,4,2,"att20",0.61322076402348,TRUE
9,4,2,"att21",0.61322076402348,TRUE
9,4,2,"att22",0.61322076402348,TRUE
9,4,2,"att23",0.61322076402348,FALSE
9,4,2,"att24",0.61322076402348,FALSE
9,4,2,"att25",0.61322076402348,TRUE
9,4,2,"att26",0.61322076402348,FALSE
9,4,2,"att27",0.61322076402348,TRUE
9,4,2,"att28",0.61322076402348,FALSE
9,4,2,"att29",0.61322076402348,TRUE
9,4,2,"att3",0.61322076402348,TRUE
9,4,2,"att30",0.61322076402348,FALSE
9,4,2,"att31",0.61322076402348,FALSE
9,4,2,"att32",0.61322076402348,FALSE
9,4,2,"att33",0.61322076402348,FALSE
9,4,2,"att35",0.61322076402348,FALSE
9,4,2,"att4",0.61322076402348,FALSE
9,4,2,"att5",0.61322076402348,TRUE
9,4,2,"att6",0.61322076402348,TRUE
9,4,2,"att7",0.61322076402348,FALSE
9,4,2,"att9",0.61322076402348,TRUE
9,5,1,"att1",0.61322076402348,FALSE
9,5,1,"att10",0.61322076402348,FALSE
9,5,1,"att11",0.61322076402348,TRUE
9,5,1,"att12",0.61322076402348,TRUE
9,5,1,"att13",0.61322076402348,FALSE
9,5,1,"att14",0.61322076402348,FALSE
9,5,1,"att15",0.61322076402348,FALSE
9,5,1,"att16",0.61322076402348,FALSE
9,5,1,"att17",0.61322076402348,FALSE
9,5,1,"att18",0.61322076402348,FALSE
9,5,1,"att19",0.61322076402348,FALSE
9,5,1,"att2",0.61322076402348,FALSE
9,5,1,"att20",0.61322076402348,TRUE
9,5,1,"att21",0.61322076402348,FALSE
9,5,1,"att22",0.61322076402348,FALSE
9,5,1,"att23",0.61322076402348,FALSE
9,5,1,"att24",0.61322076402348,FALSE
9,5,1,"att25",0.61322076402348,FALSE
9,5,1,"att26",0.61322076402348,FALSE
9,5,1,"att27",0.61322076402348,FALSE
9,5,1,"att28",0.61322076402348,FALSE
9,5,1,"att29",0.61322076402348,FALSE
9,5,1,"att3",0.61322076402348,FALSE
9,5,1,"att30",0.61322076402348,FALSE
9,5,1,"att31",0.61322076402348,TRUE
9,5,1,"att32",0.61322076402348,FALSE
9,5,1,"att33",0.61322076402348,FALSE
9,5,1,"att34",0.61322076402348,TRUE
9,5,1,"att35",0.61322076402348,TRUE
9,5,1,"att36",0.61322076402348,FALSE
9,5,1,"att37",0.61322076402348,FALSE
9,5,1,"att38",0.61322076402348,FALSE
9,5,1,"att39",0.61322076402348,FALSE
9,5,1,"att4",0.61322076402348,FALSE
9,5,1,"att40",0.61322076402348,FALSE
9,5,1,"att5",0.61322076402348,FALSE
9,5,1,"att6",0.61322076402348,FALSE
9,5,1,"att7",0.61322076402348,FALSE
9,5,1,"att8",0.61322076402348,FALSE
9,5,1,"att9",0.61322076402348,FALSE
9,5,2,"att1",0.61322076402348,FALSE
9,5,2,"att10",0.61322076402348,TRUE
9,5,2,"att13",0.61322076402348,TRUE
9,5,2,"att14",0.61322076402348,TRUE
9,5,2,"att15",0.61322076402348,TRUE
9,5,2,"att16",0.61322076402348,TRUE
9,5,2,"att17",0.61322076402348,TRUE
9,5,2,"att18",0.61322076402348,TRUE
9,5,2,"att19",0.61322076402348,FALSE
9,5,2,"att2",0.61322076402348,TRUE
9,5,2,"att21",0.61322076402348,FALSE
9,5,2,"att22",0.61322076402348,TRUE
9,5,2,"att23",0.61322076402348,TRUE
9,5,2,"att24",0.61322076402348,FALSE
9,5,2,"att25",0.61322076402348,FALSE
9,5,2,"att26",0.61322076402348,TRUE
9,5,2,"att27",0.61322076402348,FALSE
9,5,2,"att28",0.61322076402348,FALSE
9,5,2,"att29",0.61322076402348,FALSE
9,5,2,"att3",0.61322076402348,TRUE
9,5,2,"att30",0.61322076402348,TRUE
9,5,2,"att32",0.61322076402348,TRUE
9,5,2,"att33",0.61322076402348,FALSE
9,5,2,"att36",0.61322076402348,TRUE
9,5,2,"att37",0.61322076402348,TRUE
9,5,2,"att38",0.61322076402348,TRUE
9,5,2,"att39",0.61322076402348,TRUE
9,5,2,"att4",0.61322076402348,FALSE
9,5,2,"att40",0.61322076402348,TRUE
9,5,2,"att5",0.61322076402348,FALSE
9,5,2,"att6",0.61322076402348,TRUE
9,5,2,"att7",0.61322076402348,TRUE
9,5,2,"att8",0.61322076402348,TRUE
9,5,2,"att9",0.61322076402348,TRUE
9,6,1,"att1",0.61322076402348,TRUE
9,6,1,"att10",0.61322076402348,FALSE
9,6,1,"att11",0.61322076402348,FALSE
9,6,1,"att12",0.61322076402348,FALSE
9,6,1,"att13",0.61322076402348,FALSE
9,6,1,"att14",0.61322076402348,FALSE
9,6,1,"att15",0.61322076402348,FALSE
9,6,1,"att16",0.61322076402348,FALSE
9,6,1,"att17",0.61322076402348,FALSE
9,6,1,"att18",0.61322076402348,FALSE
9,6,1,"att19",0.61322076402348,FALSE
9,6,1,"att2",0.61322076402348,FALSE
9,6,1,"att20",0.61322076402348,FALSE
9,6,1,"att21",0.61322076402348,FALSE
9,6,1,"att22",0.61322076402348,FALSE
9,6,1,"att23",0.61322076402348,FALSE
9,6,1,"att24",0.61322076402348,FALSE
9,6,1,"att25",0.61322076402348,FALSE
9,6,1,"att26",0.61322076402348,FALSE
9,6,1,"att27",0.61322076402348,FALSE
9,6,1,"att28",0.61322076402348,FALSE
9,6,1,"att29",0.61322076402348,FALSE
9,6,1,"att3",0.61322076402348,FALSE
9,6,1,"att30",0.61322076402348,FALSE
9,6,1,"att31",0.61322076402348,FALSE
9,6,1,"att32",0.61322076402348,FALSE
9,6,1,"att33",0.61322076402348,FALSE
9,6,1,"att34",0.61322076402348,FALSE
9,6,1,"att35",0.61322076402348,FALSE
9,6,1,"att36",0.61322076402348,FALSE
9,6,1,"att37",0.61322076402348,TRUE
9,6,1,"att38",0.61322076402348,FALSE
9,6,1,"att39",0.61322076402348,FALSE
9,6,1,"att4",0.61322076402348,FALSE
9,6,1,"att40",0.61322076402348,TRUE
9,6,1,"att41",0.61322076402348,FALSE
9,6,1,"att42",0.61322076402348,FALSE
9,6,1,"att43",0.61322076402348,FALSE
9,6,1,"att44",0.61322076402348,FALSE
9,6,1,"att45",0.61322076402348,FALSE
9,6,1,"att5",0.61322076402348,FALSE
9,6,1,"att6",0.61322076402348,FALSE
9,6,1,"att7",0.61322076402348,FALSE
9,6,1,"att8",0.61322076402348,TRUE
9,6,1,"att9",0.61322076402348,FALSE
9,6,2,"att10",0.61322076402348,TRUE
9,6,2,"att11",0.61322076402348,TRUE
9,6,2,"att12",0.61322076402348,TRUE
9,6,2,"att13",0.61322076402348,TRUE
9,6,2,"att14",0.61322076402348,TRUE
9,6,2,"att15",0.61322076402348,TRUE
9,6,2,"att16",0.61322076402348,TRUE
9,6,2,"att17",0.61322076402348,FALSE
9,6,2,"att18",0.61322076402348,TRUE
9,6,2,"att19",0.61322076402348,FALSE
9,6,2,"att2",0.61322076402348,TRUE
9,6,2,"att20",0.61322076402348,FALSE
9,6,2,"att21",0.61322076402348,TRUE
9,6,2,"att22",0.61322076402348,TRUE
9,6,2,"att23",0.61322076402348,FALSE
9,6,2,"att24",0.61322076402348,TRUE
9,6,2,"att25",0.61322076402348,FALSE
9,6,2,"att26",0.61322076402348,FALSE
9,6,2,"att27",0.61322076402348,FALSE
9,6,2,"att28",0.61322076402348,TRUE
9,6,2,"att29",0.61322076402348,TRUE
9,6,2,"att3",0.61322076402348,TRUE
9,6,2,"att30",0.61322076402348,TRUE
9,6,2,"att31",0.61322076402348,FALSE
9,6,2,"att32",0.61322076402348,TRUE
9,6,2,"att33",0.61322076402348,FALSE
9,6,2,"att34",0.61322076402348,TRUE
9,6,2,"att35",0.61322076402348,FALSE
9,6,2,"att36",0.61322076402348,FALSE
9,6,2,"att38",0.61322076402348,TRUE
9,6,2,"att39",0.61322076402348,FALSE
9,6,2,"att4",0.61322076402348,FALSE
9,6,2,"att41",0.61322076402348,TRUE
9,6,2,"att42",0.61322076402348,TRUE
9,6,2,"att43",0.61322076402348,TRUE
9,6,2,"att44",0.61322076402348,FALSE
9,6,2,"att45",0.61322076402348,FALSE
9,6,2,"att5",0.61322076402348,FALSE
9,6,2,"att6",0.61322076402348,TRUE
9,6,2,"att7",0.61322076402348,TRUE
9,6,2,"att9",0.61322076402348,FALSE
